artist_name,track_name,track_id,album_id,artist_id,track_popularity,artist_popularity,artist_genre,duration_ms,release_date,release_date_precision
Improvisation,Today's blowjob 20210725,5lc5q6TVhPu9xLhPnwKR1m,58Bb5LMmOJYxxJikNRmaG5,4vFb49awrZM415wXasNPWW,12,34,[],62092,2021-11-10,day
Morgan Wallen,Somebody’s Problem,42lqBjPYlmL1EXpMDXvhSN,6JlCkqkqobGirPsaleJpFr,4oUHIQIBe0LHzYfvXNW4QM,70,83,['contemporary country'],161773,2021-01-08,day
Al Stewart,"Year Of The Cat - [Live, WKDX, Chicago, 27 October 1978] [2021 Remaster]",1YcfNar0Pp5Ua77r1Pfl1E,221DoW7jUqMlBtiGVyCBId,0DW7boyjvbaSP3OJ72sXgC,10,52,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'progressive rock', 'singer-songwriter', 'soft rock', 'symphonic rock']",607946,2021-11-05,day
Taylor Swift,right where you left me - bonus track,3zwMVvkBe2qIKDObWgXw4N,6AORtDjduMM3bupSWzbTSG,06HL4z0CvFAxyc27GXpf02,76,92,['pop'],245026,2021-01-07,day
JDSho'mesum,Jump (2021),45eVDOHuBasBYkxi9xPqPo,4ULp90gpaxmj7WOP0Mx5pp,3swJ4GP93R60Qp4j7hoRv7,4,3,[],157036,2021-12-15,day
Jessie James Decker,Should Have Known Better,0zpaxKLpHw3zCmiYcvn9OV,1rx8rmLDRuBdpDxf6Jfd3c,0GzIauSfKRc5BlNXpTWAGz,70,53,"['contemporary country', 'country', 'country pop']",146520,2021-08-20,day
015B,   (feat. ),2QjIHw59cmOErL96gWWJty,0Gqz04ro60qAvB9JbGrsb6,4uU7KfTjcjyKUGWSaTzLu7,14,41,"['classic k-pop', 'k-indie', 'k-rock', 'korean electropop', 'korean pop']",272506,2022-02-24,day
Chayce Beckham,23,2ixkIrn45mNfdLDLHuyfRt,2iooIm9txIXCow2rvSg7Aa,5ujvZU2thXjZgFKPUt1rDt,72,56,[],228144,2021-05-14,day
015B,   (feat. ),0x4E6brXJbLPn2oNxrzFwX,0Gqz04ro60qAvB9JbGrsb6,4uU7KfTjcjyKUGWSaTzLu7,12,41,"['classic k-pop', 'k-indie', 'k-rock', 'korean electropop', 'korean pop']",303320,2022-02-24,day
Jessie Murph,Always Been You,2zpZkOV7sD9C4Cv0cukoHV,1VhOdgOjIARBn6SoNyeQDa,2yLzlEFtIS0Q9UkyBZdQA7,75,63,"['alt z', 'pop']",131824,2021-11-24,day
Nitrous Oxide,Solstice (FYHYM2021),4jRY7o8U8MGETLeTjV2qJj,4UiV2fisGRy8AvtboMHsTr,0UJQXkmx6GjqUxugf7zzkR,12,30,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",55652,2021-12-29,day
Dalton Dover,Baby I Am,6OSa9hgEvituO2SaaYBiwD,44lDYWVwQ1yo5r066GtpSo,5xF3SekjB3b2VO0FKN3K0A,70,53,[],176573,2021-11-11,day
JDSho'mesum,Ride and Vibe (2021),4UngXwdUhetIZ4jFULTRSi,4ULp90gpaxmj7WOP0Mx5pp,3swJ4GP93R60Qp4j7hoRv7,4,3,[],201408,2021-12-15,day
Taylor Swift,You Belong With Me (Taylor’s Version),1qrpoAMXodY6895hGKoUpA,4hDok0OAJd57SGIT8xuWJH,06HL4z0CvFAxyc27GXpf02,78,92,['pop'],231124,2021-04-09,day
Klaus Doldinger,Tatort - 2021 Remastered,7mxj72bkFOtNlPKaBwRrB4,1StuQW4omQpl936zACj73M,2nwNBRZ0DZlRAQBBO0Pdym,12,33,"['classic soundtrack', 'german soundtrack']",199400,2021-05-07,day
MAX,Butterflies,7eQHxigpuDJjCG50JyzU8v,4TENiEyNNnHbRixbSa0XKg,1bqxdqvUtPWZri43cKHac8,77,68,"['australian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",191250,2021-06-25,day
Yello,Night Train - Re-Edited 2021,1PnJPZpUCBZx1x2Lw6JVm8,69eBdc9BelFvfDCCl2iDW2,3xgj17ZsWxxU86S4qlWvOi,21,49,"['new romantic', 'new wave', 'proto-techno', 'synthpop', 'zolo']",229746,2021-04-30,day
Yeat,Swërved It,0bihOtJtBxl6r9DUJorNUh,1x55Z0fYARLdeJVjG2UESs,3qiHUAX7zY4Qnjx8TNUzVx,73,79,['pluggnb'],137299,2021-09-10,day
The Chieftains,Drowsy Maggie - Remastered 2021,6G8u5gYpMLkSbAAHyI7mA7,5uEItOPgtRlja2gULx4q7Q,6AnrSlk5Gp1YMXgaI3mWCL,9,45,"['celtic', 'irish folk']",238360,2021-11-12,day
TWICE,The Feels,308Ir17KlNdlrbVLHWhlLe,5052Ip89wdW8EGdpjEpNeq,7n2Ycct7Beij7Dj7meI4X0,80,79,"['k-pop', 'k-pop girl group']",198053,2021-11-12,day
Elvis Costello & The Attractions,Night Rally - 2021 Remaster,2y99Flw9sZmiYpWj2jjwLa,1sEzTKLd1Nv2oGndJa1XMD,4qmHkMxr6pTWh5Zo74odpH,7,54,"['art rock', 'folk rock', 'mellow gold', 'new wave pop', 'power pop', 'pub rock', 'rock']",162506,1978-03-17,day
Fuerza Regida,Los Mire Con Talento,1trAoZKkvVjuuQpUzTI6KV,55ALbKLzliLSlrbVRcWft9,0ys2OFYzWYB5hRDLCsBqxt,76,74,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sierreno']",163000,2021-11-11,day
Cafe BGM,Sultry Ambiance for 2021,5NR2UScCobzDg4zpbZYIel,16X19MFePqpEEsRUFPDihE,3JZG6Pxz5Liv6STPbyejW9,14,31,['bgm'],136068,2021-01-05,day
"Tyler, The Creator",JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),7z4xW9WY86uH3gd1V9pfCM,45ba6QAtNrdv6Ke4MFOKk9,4V8LLVI7PbaPR0K2TGSxFF,72,84,"['hip hop', 'rap']",146419,2021-06-25,day
Dept,Next Year - Instrumental,1A9US8nzvPIQriLskbuKUU,6qftgnADLBj7bZX3H1Gi3V,48JtfAggQQpfUXQNxkGm5U,14,56,['chill r&b'],173576,2021-12-26,day
Lil Nas X,MONTERO (Call Me By Your Name),67BtfxlNbhBmCDR2L2l8qd,2Hjcfw8zHN4dJDZJGOzLd6,7jVv8c5Fj3E9VhNjxT4snq,81,82,"['lgbtq+ hip hop', 'pop']",137875,2021-03-31,day
Leaving Laurel,Winter In The Woods - Mixed,0izeXHZNwjhHpIS2Y5kN4V,3zIUPOvazNB5crfiDdXcwq,2Tz2klWNZNGyvOMr8gT98t,14,39,['progressive house'],354669,2021-12-17,day
Edgardo Nuñez,El Ruddy,0vNtFN67TIMgDokyyuUUwA,0e6v7RAfsLk2UHr5gvDitO,0mA4dkNGiN4fqTBi2SLlAv,77,62,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana']",183594,2021-11-12,day
Douran,Sundancer - Mixed,6L0DOALlRrooCwjjp2qVJ8,3zIUPOvazNB5crfiDdXcwq,3Rvdn0CASBunaYXQHEKIoQ,15,29,[],284353,2021-12-17,day
Galantis,Heartbreak Anthem (with David Guetta & Little Mix),5K6Ssv4Z3zRvxt0P6EKUAP,6kBuGNoOGE7uiPhN82dcJ1,4sTQVOfp9vEMCemLw50sbu,82,74,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",183725,2021-05-20,day
Lorde,Royals,0gBEgK04OB1eWnwtXEirFD,5RW6nz70RfmxqYCfDOwKTP,163tK9Wjr9P9DmM0AVK7lm,9,75,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",189853,2021-10-15,day
Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),01K4zKU104LyJ8gMb7227B,6kZ42qRrzov54LcAk4onW9,06HL4z0CvFAxyc27GXpf02,75,92,['pop'],258812,2021-11-12,day
Johann Strauss II,"Frühlingsstimmen, Walzer, Op. 410",5zZbXSRIFe1uWNmEM7f2XI,5wZ8zD0rlihxVTZYWk6PeQ,5goS0v24Fc1ydjCKQRwtjM,27,54,"['classical', 'late romantic era', 'operetta']",459053,2021-01-08,day
KANKAN,Wokeup,3jM9VzF2d1AMUyTD8sTmPu,3hi8gSzAJT4KGaJrylnccp,7tFehEdzjjoeiwUExR89qs,72,59,"['pluggnb', 'vapor trap']",115347,2021-10-25,day
LMFAO,Party Rock Anthem - DJ Enferno Remix,1W9QxAbW7FqOAd9kXt3E5j,7qNTldWXfIF8gghEsCGMWC,3sgFRtyBnxXD5ESfmbK4dl,15,66,"['dance pop', 'pop rap']",290480,2021-12-08,day
Drake,IMY2 (with Kid Cudi),7F9cT6hIRhnFCYP6GKS0tf,3SpBlxme9WbeQdI9kx7KAV,3TVXtAsR1Inumwj472S9r4,72,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",252378,2021-09-03,day
Wassu,Saru,4k5u7UUdnGbFQ2nz5wkokO,3qyF7adpUWWAu15eNjqS5r,0jxabdMr8MK0OQgpsMVQDq,18,26,"['focus trance', 'organic house']",417013,2021-12-03,day
Travis Scott,ESCAPE PLAN,4R67rQNSbbsR4TdUVOIdez,5FB5E1fwFeVqpz2CCzRSve,0Y5tJX1MQlPlqiwlOH1tJY,75,86,"['hip hop', 'rap', 'slap house']",149610,2021-11-05,day
Dimitri Nakov,Day by Day,6kq89ySosdHa1LnNZc8s7C,3qyF7adpUWWAu15eNjqS5r,0IwhcvXvtrVsegKcnb1Spt,18,8,[],479323,2021-12-03,day
Fireboy DML,Peru,3s1KwrLP0NlFWiWbjz6bfQ,72hpBprZjtHAgsRTIUKrKO,75VKfyoBlkmrJFDqo1o2VY,82,70,['afro dancehall'],187111,2021-12-23,day
Hiromori Aso,Future Wings (ASOT 1047),1GpFCjaftbnqlQSmUWQDPE,6HVBy8FLAoYr6B2pd71n2o,3f8roiCMMLoi1Ttxb7IgBX,20,13,[],173910,2021-12-16,day
Bruno Mars,Skate,7jvCeWOSnJs2N3spqobWnO,1YgekJJTEueWDaMr7BYqPk,0du5cEVh5yTK9QJze8zA0C,75,86,"['dance pop', 'pop']",203122,2021-11-11,day
Chinese New Year Collective,Jin She Kuang Wu,6KY3QnI7hL5ysBuDjvdQGi,5ESLtL4H1DjgEQZdkB8rJe,3t6UQvy19Zv6WEgeaXdbMp,13,5,[],109331,2021-03-10,day
Billie Eilish,Your Power,042Sl6Mn83JHyLEqdK7uI0,0JGOiO34nwfUdDrD612dOp,6qqNVTkY8uBg9cP3Jd7DAH,78,87,"['art pop', 'electropop', 'pop']",245896,2021-07-30,day
Kryder,Rapture,1SaxinjdKs4UlQzMK138Sd,1LqSDWZ7lB9ifG8zQUR6nH,1xfLBmx0n8DQri9HxJsq9O,19,50,"['edm', 'electro house', 'progressive electro house', 'progressive house', 'trance']",182743,2021-12-08,day
Grupo Firme,Se Fue La Pantera (En Vivo),6Yard5LK4aXEn0kBKtHSob,7mJxDGu1Ch9awEssKwiqg3,1dKdetem2xEmjgvyymzytS,80,80,"['musica mexicana', 'norteno', 'nueva musica mexicana', 'sierreno']",202021,2021-08-12,day
Aly & Fila,Somebody Loves You (Year in Review 2021) - Paul Thomas Remix,59fvQp6HfjJOVoTDsSA5xo,5zws4sXAIs0rgPEismc2nE,2hL1EouqXLtBEB6JKnPF0h,9,46,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",171429,2021-12-31,day
Key Glock,Ambition For Cash,4mIHgQ3ofK2RK34UdbqMbe,7snqOEQEtKqxJw3NTGml6i,0RESbWvOMyua0yuyVrztJ5,73,73,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",143480,2021-11-05,day
Zornik,"Walk (Live at Ancienne Belgique, Brussels, 20/11/2021)",0MKzNbetoEgaI8VZ0mlX6Q,3ghSErLw1qVy4HY4vNydl2,05khYC2X2kbHqWqD7aYB3c,11,35,['belgian rock'],231338,2022-01-17,day
Nelly,Country Boy Do (feat. Tyler Hubbard),24MH7MzHl5XAYlmMdn85CF,1a7BlXLCqjTxQh6X8L9JBL,2gBjLmx6zQnFGQJCAQpRgw,70,74,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'st louis rap', 'urban contemporary']",176983,2021-08-27,day
Zornik,"Love Affair (Live at Ancienne Belgique, Brussels, 20/11/2021)",4cdIVFksipJIKP6f1zrTUz,3ghSErLw1qVy4HY4vNydl2,05khYC2X2kbHqWqD7aYB3c,12,35,['belgian rock'],244693,2022-01-17,day
NLE Choppa,Final Warning,3LVcKphzONOdQ2EATazlZq,7MJhmpSt8rHsk44vyrBQvh,0ErzCpIMyLcjPiwT4elrtZ,72,75,['memphis hip hop'],156894,2021-04-30,day
Years & Years,King,08rUjkEPFkfufsZnRMxOAk,6Gfin0BsJGFZntSoEifpv1,5vBSrE1xujD2FXYRarbAXc,12,70,"['dance pop', 'edm', 'gauze pop', 'pop', 'pop dance', 'tropical house']",214834,2021-12-17,day
Yeat,U could tëll,0k4Xxpf3Ml9e0UFYacCIDO,1x55Z0fYARLdeJVjG2UESs,3qiHUAX7zY4Qnjx8TNUzVx,71,79,['pluggnb'],148793,2021-09-10,day
Yello,Houdini - Re-Edited 2021,6tKD8SikTunrPyYloyNg6X,69eBdc9BelFvfDCCl2iDW2,3xgj17ZsWxxU86S4qlWvOi,19,49,"['new romantic', 'new wave', 'proto-techno', 'synthpop', 'zolo']",173413,2021-04-30,day
KSLV Noh,Disaster,0PGAJ37n4O2AslZosr1YGx,7CkXrZnfmghdA4n2YLTgag,2ElMqlv5py0QFIVXUff627,80,69,['drift phonk'],84138,2021-06-21,day
Chinese Yang Qin Relaxation Man,Spring Festival 2021,1Gua26Ngcd0NVfOn3LLb41,5wVODmN1u1YfRJCYCJlwUR,7knTE3Fhq2fX676LpsEK7h,8,21,[],213977,2021-12-21,day
Sleep Sleep Sleep,White Noise Waterfall,5WkRINJDHP7zdAo45F1bJb,7zV4TOfILpmyaArpIZqzkO,1OqVbmth0QR4OXPVPmIEyi,76,58,['white noise'],163505,2021-06-16,day
Andy Gassaway,Brimstone Boy,6kSFqFFZfkSzfL9ndhFVbe,5NU8X1QDf4NA1Xt8I5uKmo,7z2J3uu6rvLISWRtCVwVe7,7,1,[],230034,2021-06-23,day
Normani,Wild Side (feat. Cardi B),2vXgyN14LX2zl7JEASw242,16maAu5lqvFBSEEHyB5GzV,2cWZOOzeOm4WmBJRnD5R7I,74,68,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",209476,2021-07-22,day
Dept,Last Year - Instrumental,02bD55XrIhHqdbH3XFqH7Q,6qftgnADLBj7bZX3H1Gi3V,48JtfAggQQpfUXQNxkGm5U,12,56,['chill r&b'],181934,2021-12-26,day
Morgan Wallen,This Side Of A Dust Cloud - Bonus,0UotfxRXpJwpem9QheCD5a,6LBPsXUjVuNe9ywLY4xgvX,4oUHIQIBe0LHzYfvXNW4QM,69,83,['contemporary country'],199946,2021-01-29,day
015B,    (feat. Yeona),3NVmUAweu7MwR1OnYM80U6,0Gqz04ro60qAvB9JbGrsb6,4uU7KfTjcjyKUGWSaTzLu7,11,41,"['classic k-pop', 'k-indie', 'k-rock', 'korean electropop', 'korean pop']",267600,2022-02-24,day
Nardo Wick,Wicked Witch,6TNkJPyBho8mQE6IziibHu,338LPt19lJ2GiGmxDSOAtR,0Njy6yR9LykNKYg9yE23QN,70,68,"['florida rap', 'trap']",163240,2021-12-03,day
The Chieftains,The Timpán Reel - Remastered 2021,4T1NU6JRAQPmi8hxDlE4Pf,5uEItOPgtRlja2gULx4q7Q,6AnrSlk5Gp1YMXgaI3mWCL,8,45,"['celtic', 'irish folk']",192213,2021-11-12,day
DaBaby,Red Light Green Light,1YDebgap5OFwXEBG18NJvy,2u1Wc12FWm7X2ueUHCHxJC,4r63FhuTkUYltbVAg5TQnk,73,82,"['north carolina hip hop', 'rap', 'trap']",159082,2021-06-25,day
Incognito,Deep Waters,0UxKn4wMcChYsArrffUdWF,1gcxfIY8oeRYr203cTsjVP,5moJNCJeiNwuQAhDLJXULs,16,47,"['brit funk', 'modern funk']",395386,2021-11-19,day
Grupo Firme,Cada Quien,5BE9B2FiFWBbBdoIQ1m1UP,5cyWGgkGniYOaNkKrPOy1p,1dKdetem2xEmjgvyymzytS,78,80,"['musica mexicana', 'norteno', 'nueva musica mexicana', 'sierreno']",197781,2021-12-08,day
Nyarons,Five Years After,0Flq799VasbvkQhjtXSaDs,7jlnniWtCSyFxP3RKn5aRl,4L5K9BR3qaZQw8QAoMBUta,12,36,['kawaii edm'],211333,2022-05-20,day
Lucky Daye,Over,1DOgkaR5Gqa8JtPEIbQORC,5AnJbiMebwoHI7mwgbhv2H,5Vuvs6Py2JRU7WiFDVsI7J,76,68,"['alternative r&b', 'indie r&b', 'pop', 'r&b']",205275,2021-09-22,day
Dreamy,Thought Of You (ASOT 1047) - C-Systems Remix,6JAOz3V9bnGmvJsrmzmpkb,6HVBy8FLAoYr6B2pd71n2o,0tNvXLBS2VKakVkSqnk6kA,17,21,"['progressive trance', 'progressive uplifting trance', 'uplifting trance']",209160,2021-12-16,day
$uicideboy$,Ugliest,2Q9nA56DKKJhj4cHMbHlAS,3dgsCZMswt6TWbsKcMgoO2,1VPmR4DJC1PlOtd0IADAO0,71,81,"['dark trap', 'new orleans rap', 'underground hip hop']",178131,2021-08-13,day
Adam Scott,Crank (ASOT 1047),0EB1tZHZSVD14jrAZ1n8fA,6HVBy8FLAoYr6B2pd71n2o,2RwzIU3edYJysusJYWaDny,18,17,[],156010,2021-12-16,day
Warren Zeiders,Ride the Lightning - 717 Tapes,1JTQG8J8jN8tjDTyUWnaRe,3467Wn1M2kESux2YS9Rczi,7kplJl06UmldxLKseURAYi,72,63,[],186458,2021-06-25,day
Khemarak Sereymun,Happy New Year 2021,1FThGXDDxf5eSyP7Ve8jem,2Try9vndOqEsSgxRulBQyW,67oVorly2tc7AjnhMRJmnF,8,16,['cambodian pop'],166192,2021-03-02,day
RealestK,WFM,1DNA2z7Txysjk3cNz2nDLm,0bhFNhb3j8MRYLFXvnIXGp,35R1B97CfrqKFFI3QBkTDx,76,62,['chill r&b'],136000,2021-10-06,day
Matt Lange,Rift - Alex O’Rion Remix (Mixed),4jtTuM6HyJpuxnlq2AtALO,6K4BHdXN6slKvUDKTED2vP,2AmHV6vxRxvHdlxSHxnHE9,14,40,"['progressive house', 'progressive trance house']",479735,2021-12-15,day
Madison Beer,Reckless,5ajjAnNRh8bxFvaVHzpPjh,5lVImnUah94yoxXy2H1qo7,2kRfqPViCqYdSGhYSM9R0Q,80,71,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",203384,2021-06-04,day
Project 86,This Time of Year,6ofgV2a74qMSmoQohewUU6,3OUX8IGZspuXbNbCKs2JHM,7toVzxZQU21OjB5PqXNvTF,5,32,"['christian alternative rock', 'christian hard rock', 'christian hardcore', 'christian metal', 'christian punk', 'christian rock']",29048,2021-11-25,day
Eslabon Armado,Regresa Mami,7bGwqRNetDyNOFDWJN8gvm,3SF8e5ewF7PaqWw6rPnfEg,0XeEobZplHxzM9QzFQWLiR,72,77,"['corrido', 'corridos tumbados', 'nueva musica mexicana', 'sierreno']",214626,2021-06-25,day
The Harvard Krokodiloes,Blue Bayou,75LXEe649UonM6PZB5xG7w,0miduPzRtcjJRAtxczTywi,1YgfLHmN8WBmunQOPAzxTh,6,8,[],201999,2021-11-15,day
Pooh Shiesty,"Switch it Up (feat. G Herbo, No More Heroes)",06BY7fb0Ztz7f7JPRWSBZ3,4Dn7V8EU84yPMe03MsefyU,5F1aAS1duwlzExnPs3l2Xe,70,71,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",168648,2021-05-21,day
Incognito,Spellbound And Speechless - Radio Edit / 2021 Mix,6g0dEaTSkf73IEDAA5sLYa,1gcxfIY8oeRYr203cTsjVP,5moJNCJeiNwuQAhDLJXULs,13,47,"['brit funk', 'modern funk']",229680,2021-11-19,day
KAROL G,200 COPAS,0aZnyTWJNgdzYoOiaW8HKG,5CS8E6JVACItYto4OOJoPW,790FomKkXshlbRYZFtlgla,80,87,"['latin', 'reggaeton', 'reggaeton colombiano']",217213,2021-03-26,day
Cosmic Gate,Blame (Year in Review 2021),573Mn78Ofpo0BtYD5XmYrK,5zws4sXAIs0rgPEismc2nE,6ySxYu68zTsO5ghsThpGtS,8,52,"['edm', 'german techno', 'german trance', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",217264,2021-12-31,day
Rod Wave,Tombstone,3zc8VZEpM1onYV4FWGdFvm,7q5xGp0tEnJ8s1ZumqiRSk,45TgXXqMDdF8BkjA83OM7z,69,74,['florida rap'],160078,2021-03-26,day
Tinlicker,Hypnotised (Year in Review 2021),1n8xmMjLy993fX2COo12D5,5zws4sXAIs0rgPEismc2nE,5EmEZjq8eHEC6qFnT63Lza,9,65,"['edm', 'tropical house']",139354,2021-12-31,day
Billie Eilish,Halley's Comet,5XsAal7ZcWg1I5T4NcRjkv,0JGOiO34nwfUdDrD612dOp,6qqNVTkY8uBg9cP3Jd7DAH,76,87,"['art pop', 'electropop', 'pop']",234761,2021-07-30,day
Kolonie,Labyrinth (Year in Review 2021),34WpfBPqwjPNhEP97J7jZz,5zws4sXAIs0rgPEismc2nE,76yVlfaJEfXP7jIWoZfywO,9,31,['progressive trance'],168728,2021-12-31,day
Grupo Firme,En Tu Perra Vida,0ldT3gl7aGNzrJyd4b1CA4,754Bhr4Ck2WcFAvHWlykmp,1dKdetem2xEmjgvyymzytS,78,80,"['musica mexicana', 'norteno', 'nueva musica mexicana', 'sierreno']",238677,2021-05-12,day
Titobeats,Happy New Year 2021 - Instrumental,05l9VYIDq7lYaAw6HxQBVl,7wocE7tZZS5pbGAwe6IMz7,0QF82eXfMSaP9iePLe59BM,3,17,[],190667,2021-01-01,day
Yeat,Off Tha Lot,5RdiPZzjXTmp9N51wBEzCv,05QOSu1AEcQxM5jvZFuann,3qiHUAX7zY4Qnjx8TNUzVx,72,79,['pluggnb'],123506,2021-06-10,day
DJ AD Reloaded,End Of Year Mashup 2021,0rdV6ZYTCjNMyQbPBQ28eZ,1VlXEm8smyj2VeMwPGfjGf,4xIJtn1tHLW6bMRaGHHLRf,4,1,[],263012,2022-01-03,day
The Kid LAROI,NOT SOBER (feat. Polo G & Stunna Gambino),1JXBNvlDEl2epKSJ9EOgKX,4bZJWQhHKJckFLJuYdvyX2,2tIP7SsRs7vjIcLrU85W8J,74,83,['australian hip hop'],216000,2021-07-23,day
Ferry Corsten,Bloodstream,7ADcmrQNFneh6lJfi7Osqa,1LqSDWZ7lB9ifG8zQUR6nH,2ohlvFf9PBsDELdRstPtlP,17,52,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",226097,2021-12-08,day
Shawn Mendes,It'll Be Okay,2KnLkZ3z7PO3kgVGHGqDpD,3sDud6BapENewYxlL8VH8r,7n2wHs1TKAczGzO7Dd2rGr,82,83,"['canadian pop', 'pop', 'viral pop']",222800,2021-12-01,day
Gareth Emery,Calling Home,7weyODBPuEwitFzcDvR1Fx,1LqSDWZ7lB9ifG8zQUR6nH,0hprEC0nsWuQPSHag1O2Vi,16,57,"['edm', 'pop dance', 'progressive electro house', 'progressive house', 'trance', 'uplifting trance']",273228,2021-12-08,day
Doja Cat,I Don't Do Drugs (feat. Ariana Grande),0FFsgUoFibYISzMxuGS61W,1nAQbHeOWTfQzbOoFrvndW,5cj0lLjcoR7YOSnhnX0Po5,75,89,"['dance pop', 'pop']",188893,2021-06-25,day
Cosmic Gate,Nothing To Hide,1mm2btReP8hJfHQaiP7uDG,1LqSDWZ7lB9ifG8zQUR6nH,6ySxYu68zTsO5ghsThpGtS,18,52,"['edm', 'german techno', 'german trance', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",214634,2021-12-08,day
Harriette,at least i'm pretty,5o9iQVktO08gIlRAHqqxtj,2OAHHz54HY0g1vLBr23Gmg,4pvvhffb5CTrWsrTCf3tMa,76,56,"['indie pop', 'pop']",106800,2021-04-19,day
Matt Monro,You Don't Have To Say You Love Me - Remastered 2021,2oF4awpcfCCJeulqU2zfWl,5Vayg7lYTZz5h5T2CFVmN4,06kr5yNAM2rOf4DXemM8fl,11,51,"['adult standards', 'brill building pop', 'classic uk pop', 'easy listening', 'lounge']",164072,1967-08-07,day
Billie Eilish,NDA,38GBNKZUhfBkk3oNlWzRYd,0JGOiO34nwfUdDrD612dOp,6qqNVTkY8uBg9cP3Jd7DAH,79,87,"['art pop', 'electropop', 'pop']",195776,2021-07-30,day
Spada,Fantasya 3000 (Year in Review 2021),67pr9q9yl3kxS2OHpdo80G,5zws4sXAIs0rgPEismc2nE,2hPCF7VDHhihvNdobslOHw,9,45,['progressive house'],185807,2021-12-31,day
PlayaPhonk,Phonky Town,5mnpMkzp3Z2RCCbwIEZCbv,1TphjjWjHo2s2nFeZWrThI,1SwmXTElW9TlkK2Rydgb4D,79,64,['drift phonk'],141343,2021-03-16,day
Dopeboy Ra,Year Of The Dopeboyz - ReMastered 2021,6lSWuZ2MeLHpHITkqc6fU1,7xGXtCZmQ7RmnKHzY6kJMn,5eJxz230HlWQ0yaOm7DvWv,3,28,['atl hip hop'],155428,2021-10-18,day
ASTN,Happier Than Ever,7es56D0QedGMsK39wl2yFX,6EOyWmHnLJptnyjB8xrYT5,7zkwepHPyac6tCYl0fL0co,75,59,"['alternative r&b', 'bedroom soul', 'chill r&b', 'pop']",109325,2021-11-09,day
Elvis Costello & The Attractions,Watching The Detectives - Live,5Bqdwwwd74bIqg7G9lFj5c,1sEzTKLd1Nv2oGndJa1XMD,4qmHkMxr6pTWh5Zo74odpH,9,54,"['art rock', 'folk rock', 'mellow gold', 'new wave pop', 'power pop', 'pub rock', 'rock']",361813,1978-03-17,day
El Alfa,La Mamá de la Mamá,2L95U6syP0bV3fkYYOzmiW,2WG76KEpCWL8c790ZIEXk7,2oQX8QiMXOyuqbcZEFsZfm,74,76,"['dembow', 'latin', 'rap dominicano', 'reggaeton', 'trap latino']",219000,2021-04-08,day
Elvis Costello & The Attractions,Big Boys - Demo Version,46KOXad0Wr1G3JfvIHR1s1,1sEzTKLd1Nv2oGndJa1XMD,4qmHkMxr6pTWh5Zo74odpH,9,54,"['art rock', 'folk rock', 'mellow gold', 'new wave pop', 'power pop', 'pub rock', 'rock']",179773,1978-03-17,day
Drake,In The Bible (with Lil Durk & Giveon),61S79KIVA4I9FXbnsylEHT,3SpBlxme9WbeQdI9kx7KAV,3TVXtAsR1Inumwj472S9r4,74,95,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",296568,2021-09-03,day
Elvis Costello & The Attractions,(I Don't Want To Go To) Chelsea - Alternate Version,29GRzDVEC3BMOlIt0GVtBO,1sEzTKLd1Nv2oGndJa1XMD,4qmHkMxr6pTWh5Zo74odpH,10,54,"['art rock', 'folk rock', 'mellow gold', 'new wave pop', 'power pop', 'pub rock', 'rock']",177866,1978-03-17,day
Montell Fish,Fall in Love with You.,2JAiwcWRLIRI4uiroJ86U7,3KceyThuQEyMcqKIXchsSe,5nvWOyAkfNgVLKESq4fOj2,75,65,"['pittsburgh rap', 'pop']",132000,2021-11-05,day
Dave Neven,Above the Clouds (Year in Review 2021),76S0I8u3FPv8Erj82AElIn,5zws4sXAIs0rgPEismc2nE,3nmkZFOvLJkwj6r54ievPs,8,31,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",182074,2021-12-31,day
